svmrbf-r6d300,svmrbf-ckd,svmrbf-r8d300,xgb-ckd,svmrbf-r9d300,xgb-fp4c,svmrbf-r7d300,svmrbf-ckdext,label
0.985778532,0.988429998,0.985159052,0.9994374,0.984683638,0.99641126,0.98129697,0.986611943,0
0.93578848,0.877850098,0.912791267,0.9813101,0.913000237,0.92496824,0.922634987,0.863218743,0
0.726356425,0.837013686,0.565850698,0.97678065,0.574414367,0.84448147,0.747729767,0.760906392,0
0.929586287,0.954195432,0.905112138,0.98608845,0.906401885,0.97978526,0.897866157,0.844781967,0
0.868946402,0.867359056,0.839027309,0.990309,0.834578402,0.98790914,0.832832792,0.856116482,0
0.973299172,0.730560701,0.975894511,0.971104,0.976915939,0.98520243,0.962512603,0.789825678,0
0.246180294,0.347059234,0.198148222,0.7178626,0.197651383,0.9480938,0.192147353,0.410023956,0
0.621741751,0.653994837,0.545942141,0.9541554,0.547602558,0.813782,0.620782512,0.769903349,0
0.362757284,0.380485042,0.429514992,0.24548066,0.422737661,0.116689146,0.427610468,0.270855184,0
0.831810697,0.818996794,0.936472531,0.89187306,0.929372071,0.975846,0.866374659,0.893127873,0
0.799532099,0.985631942,0.804923935,0.98182005,0.808510347,0.99566144,0.811029818,0.980189666,0
0.204754817,0.836930871,0.201204995,0.6309582,0.222367659,0.8501525,0.182953103,0.8398982,0
0.945339717,0.699536544,0.977629286,0.9332074,0.979947331,0.86868995,0.962732201,0.54199438,0
0.984134103,0.93558443,0.981277458,0.9938103,0.979640119,0.9865609,0.98665091,0.933813465,0
0.985915674,0.975065934,0.984391618,0.9983207,0.982586996,0.98601866,0.979075667,0.971828724,0
0.941591642,0.937891336,0.970208894,0.968504,0.971152831,0.9854398,0.953734016,0.952452056,0
0.755845969,0.845345049,0.703587814,0.80818474,0.706698595,0.7214763,0.772048477,0.870008006,0
0.37801515,0.736383991,0.369567851,0.85490453,0.357869112,0.72407913,0.397146703,0.492877019,0
0.777885645,0.645160144,0.819456126,0.7389529,0.817411643,0.97980255,0.838056939,0.74350107,0
0.897850555,0.417339716,0.891673097,0.6886494,0.895474669,0.73071265,0.904481368,0.47909989,0
0.545425681,0.069176723,0.590450922,0.17908472,0.575672856,0.8407224,0.583048487,0.076871799,0
0.875979372,0.806540196,0.873602947,0.92000365,0.864360593,0.84112597,0.846063133,0.712102336,0
0.20658878,0.246450137,0.114817307,0.3391505,0.116400838,0.11367649,0.186021747,0.230314048,0
0.611972363,0.573239421,0.595019823,0.9190595,0.589641418,0.92155975,0.627927406,0.733116156,0
0.911798307,0.980959884,0.950074434,0.998364,0.950151914,0.993638,0.919403286,0.968610715,0
0.900409229,0.963103919,0.909898273,0.9967624,0.925063896,0.9965107,0.903297766,0.974817541,0
0.973064024,0.976310796,0.963723709,0.9947703,0.964118589,0.9964135,0.970548726,0.988221919,0
0.976184114,0.976958007,0.975724049,0.9995406,0.973810902,0.9985935,0.97252722,0.98695682,0
0.906918407,0.948061105,0.916697348,0.9891393,0.918870567,0.9908852,0.909290972,0.965888735,0
0.632334586,0.879816898,0.613557562,0.94236547,0.614487428,0.9854194,0.629600022,0.957462071,0
0.996423513,0.962291959,0.996201612,0.9840693,0.996048129,0.9976603,0.995991224,0.978394676,0
0.560310284,0.380968141,0.496269628,0.09480846,0.492447382,0.11470038,0.545457897,0.241103576,0
0.981821052,0.894180663,0.990927702,0.99901414,0.991836489,0.9912141,0.986574427,0.864423523,0
0.971011705,0.917187713,0.963528436,0.9566489,0.964124271,0.944089,0.971425966,0.928302505,0
0.867689479,0.925247697,0.856849901,0.999606,0.867994386,0.91833854,0.857203464,0.96878518,0
0.991382639,0.944347404,0.992028195,0.99451417,0.991798015,0.98966914,0.991247661,0.851867909,0
0.715671969,0.729407525,0.673255905,0.874165,0.677323179,0.38937366,0.704679159,0.355539161,0
0.947489564,0.953040819,0.968061916,0.9885358,0.966016611,0.9902595,0.958469022,0.923400726,0
0.738137637,0.62747081,0.7713403,0.90810096,0.769170045,0.9959612,0.714260999,0.650811183,0
0.714743565,0.887968831,0.707862827,0.9969407,0.710825452,0.98236054,0.717194382,0.798531243,0
0.955516198,0.949001239,0.891439789,0.99129105,0.87775003,0.89320594,0.933359044,0.969974927,0
0.954684136,0.974642266,0.968271775,0.99716103,0.969969887,0.99615717,0.943711516,0.984045324,0
0.965095637,0.94981201,0.955373467,0.9983124,0.954947901,0.99930644,0.961075203,0.956128005,0
0.991301503,0.551408413,0.974407735,0.83833927,0.972466749,0.9716958,0.987830728,0.504300745,0
0.970717161,0.569653152,0.955484812,0.79338384,0.956483305,0.88891804,0.965325212,0.826508984,0
0.586548424,0.996729458,0.555930183,0.9974667,0.551695886,0.46280056,0.583895439,0.980379811,0
0.824637865,0.910759563,0.8311017,0.9484893,0.831468901,0.9349486,0.823171683,0.925750649,0
0.919314738,0.879893789,0.900949125,0.95971984,0.900607828,0.9798508,0.912531504,0.903336036,0
0.768149797,0.951173824,0.693131782,0.9985526,0.700487295,0.9960214,0.756562051,0.980468069,0
0.780771226,0.760700733,0.772472901,0.95076436,0.774109185,0.8734268,0.773277908,0.649956888,0
0.923139784,0.974486846,0.93853916,0.9548861,0.933894498,0.8234167,0.923741374,0.964677971,0
0.564742868,0.881046946,0.695410061,0.96139604,0.693830517,0.939057,0.563059764,0.860328373,0
0.918984312,0.972669761,0.915648788,0.999043,0.917507727,0.92283905,0.911686173,0.962269768,0
0.902298234,0.937238203,0.873496736,0.96925795,0.876351924,0.44503212,0.909651175,0.60164111,0
0.857578378,0.912447404,0.859442857,0.74654984,0.84086526,0.9688299,0.85840942,0.889379913,0
0.672148326,0.922570374,0.68467027,0.99712795,0.68976823,0.9723343,0.671200412,0.944125164,0
0.976376162,0.962729328,0.940881915,0.9264879,0.933810787,0.96606904,0.968416656,0.943003639,0
0.976665326,0.921494871,0.983882574,0.9522107,0.984719525,0.97592217,0.979468699,0.880956504,0
0.873842256,0.94001445,0.908772878,0.9981298,0.909573624,0.99952906,0.886609363,0.951798657,0
0.861898226,0.984269991,0.873411211,0.99798214,0.875740456,0.9618081,0.860660179,0.942006608,0
0.94443631,0.967113364,0.913737238,0.9935766,0.908735007,0.995562,0.933861143,0.96302787,0
0.997438362,0.997868633,0.999226651,0.9998874,0.999339717,0.99839664,0.998462248,0.996692742,0
0.478929422,0.72273903,0.579564449,0.9933568,0.583280038,0.7069067,0.431330527,0.676852647,0
0.945451626,0.917358057,0.926807824,0.99440664,0.931675051,0.95153177,0.944328767,0.915811581,0
0.888746563,0.964054048,0.875362823,0.9988324,0.890700857,0.7143285,0.90047279,0.959505743,0
0.637876623,0.313256729,0.582202422,0.14550704,0.580302668,0.7829696,0.619593321,0.432942828,0
0.852309484,0.777992796,0.920728705,0.96513563,0.922252385,0.91187584,0.882325995,0.633497423,0
0.693619391,0.777282252,0.70113406,0.92984945,0.708310811,0.91982174,0.688722268,0.677058041,0
0.895815307,0.85310411,0.917487265,0.98357356,0.916444732,0.910535,0.917486242,0.929960142,0
0.908556406,0.633182815,0.919721302,0.95390946,0.920157113,0.8915901,0.923065294,0.531688389,0
0.897140253,0.473587013,0.889220046,0.7978918,0.88946118,0.96931094,0.827518848,0.825379794,0
0.912556076,0.830947623,0.891809872,0.9773909,0.894959446,0.9935324,0.901221478,0.795756755,0
0.988395856,0.958669174,0.988130561,0.9992145,0.987202019,0.9974009,0.987699708,0.948492676,0
0.817974789,0.901693176,0.788505574,0.9544617,0.786101677,0.98450285,0.801543843,0.942445968,0
0.91457667,0.972790625,0.903347062,0.97209895,0.908240212,0.88420117,0.872035213,0.965112164,0
0.60677964,0.685371401,0.601393274,0.6638969,0.603549191,0.9695697,0.58677384,0.615915481,0
0.343529625,0.761640954,0.240446296,0.97345793,0.228166133,0.91983396,0.271595049,0.777167864,0
0.876463574,0.955491404,0.872256125,0.9967282,0.86875873,0.98742044,0.877622185,0.955119206,0
0.98165487,0.994189447,0.966928532,0.99792624,0.966615252,0.9965084,0.978193086,0.991344107,0
0.96024636,0.979892342,0.958257351,0.997016,0.957110819,0.99365556,0.964629481,0.97149531,0
0.236702642,0.684432629,0.217787302,0.43989968,0.196402996,0.4646368,0.227425625,0.450628386,0
0.536595391,0.879050204,0.476328715,0.9932649,0.49482567,0.6853869,0.501048041,0.656129499,0
0.912093543,0.861339317,0.890218894,0.97139883,0.889963574,0.9682551,0.909852195,0.96048546,0
0.616814857,0.758102012,0.453634237,0.85487574,0.395073565,0.8923334,0.597118714,0.808920189,0
0.915685043,0.97706833,0.942773731,0.9995525,0.943840378,0.99730146,0.929850893,0.980706729,0
0.597569424,0.819170932,0.756037156,0.9562639,0.760493294,0.91978914,0.701846201,0.911621303,0
0.901501121,0.750783743,0.92204708,0.8737961,0.921345803,0.9820747,0.912137022,0.735694993,0
0.97376955,0.967413975,0.964209262,0.9992255,0.963998425,0.9987303,0.965349062,0.946920274,0
0.992304261,0.901279372,0.987111837,0.9810106,0.985958394,0.9875853,0.990210325,0.926355659,0
0.273708857,0.041532827,0.253719641,0.018363714,0.249915288,0.01827836,0.321671836,0.251451628,0
0.953036766,0.971887166,0.958842589,0.9979733,0.9591215,0.99049395,0.95458286,0.986603367,0
0.855416535,0.749068736,0.897506593,0.7797899,0.899595377,0.92743766,0.874972771,0.699280111,0
0.865575342,0.894759477,0.896997437,0.92972803,0.89388862,0.813303,0.862829817,0.836600388,0
0.92045157,0.9595231,0.911854924,0.9996827,0.910629225,0.9851348,0.910807804,0.948799297,0
0.900000576,0.824874972,0.889903647,0.9844669,0.891180121,0.99461704,0.909408046,0.95651755,0
0.839020227,0.894879573,0.853987637,0.9860986,0.86884615,0.9210349,0.848382266,0.920962028,0
0.888437554,0.922465797,0.859549955,0.9798042,0.872474904,0.98125756,0.892196159,0.953449587,0
0.87990524,0.944722289,0.903221361,0.9936381,0.901709483,0.9459876,0.893844508,0.918170753,0
0.894489927,0.238562487,0.85423118,0.2110101,0.854836541,0.93911433,0.875146153,0.489880425,0
0.965443996,0.912027655,0.969170074,0.9965323,0.970486157,0.9674727,0.960625425,0.973252362,0
0.939338099,0.890049429,0.954136649,0.9823912,0.956703161,0.2909032,0.949462276,0.892489063,0
0.970690169,0.962546278,0.975760025,0.9995703,0.975879814,0.9818114,0.970047899,0.965998083,0
0.365808925,0.606904997,0.367360022,0.9793937,0.386876486,0.3868839,0.286793728,0.461816257,0
0.663974419,0.892823582,0.612521357,0.9574902,0.625615358,0.664049,0.615497358,0.897646616,0
0.982412569,0.940668999,0.961845836,0.9975156,0.962896479,0.99514186,0.977389006,0.934639954,0
0.96737592,0.937899812,0.962864823,0.997382,0.963370765,0.92841023,0.96534405,0.959443639,0
0.26950259,0.119366786,0.195019403,0.10020661,0.187878315,0.5715275,0.249796913,0.492862719,0
0.961685487,0.862930509,0.952060108,0.982087,0.950527102,0.9859769,0.948097953,0.872679021,0
0.897215623,0.985545927,0.903940766,0.99555874,0.903596978,0.6445987,0.902073074,0.962635573,0
0.980254744,0.970086505,0.978624348,0.99974775,0.979166126,0.9802256,0.97824015,0.961430211,0
0.095680452,0.240724782,0.13825029,0.16272879,0.13395572,0.7048917,0.100975368,0.154347938,0
0.95050059,0.720554585,0.964509204,0.9907765,0.964645697,0.99251163,0.955365777,0.767038113,0
0.987421025,0.998251122,0.990487189,0.9995972,0.989468185,0.9704933,0.989016098,0.996456844,0
0.762308084,0.289262136,0.751230864,0.431283,0.747809639,0.72844565,0.776261639,0.34263899,0
0.985579084,0.990020224,0.987489738,0.9991761,0.988579933,0.99651575,0.986674673,0.988598676,0
0.94068877,0.89451826,0.939842731,0.9859253,0.936715978,0.94741625,0.947338728,0.917540304,0
0.675852281,0.873519372,0.709091203,0.98418784,0.712593957,0.95216745,0.69848567,0.910121146,0
0.978579387,0.948961144,0.958501493,0.99913746,0.961535372,0.99626994,0.977682945,0.913636376,0
0.215128642,0.81203463,0.128514136,0.95295256,0.101396821,0.51422596,0.181858732,0.802356541,0
0.882424674,0.848400802,0.890853701,0.9882897,0.886252724,0.94251525,0.884906871,0.83153055,0
0.926962498,0.884902431,0.92955014,0.97705555,0.931365429,0.7247416,0.91403109,0.911704373,0
0.940180591,0.939990127,0.964293476,0.9984203,0.964794491,0.99043554,0.939845654,0.908492121,0
0.572555153,0.892791489,0.538194532,0.9977588,0.53021472,0.85336447,0.559359877,0.924431376,0
0.862180067,0.90989277,0.809988977,0.9887091,0.807597638,0.86530423,0.8359806,0.903155222,0
0.990622411,0.975176107,0.993193689,0.9989654,0.99311929,0.9861939,0.99012954,0.948446818,0
0.669434899,0.906769976,0.69930852,0.99591845,0.715833195,0.98719937,0.676866503,0.887801083,0
0.9678272,0.960051973,0.970385415,0.9987568,0.969686883,0.99003226,0.969694142,0.970926064,0
0.701843058,0.19091509,0.533140939,0.3560664,0.545472069,0.80129415,0.66556214,0.237367112,0
0.964976384,0.97133245,0.947003152,0.9996637,0.946528224,0.99577606,0.965053579,0.97117543,0
0.908215705,0.922445742,0.925240987,0.9818576,0.92086083,0.83010197,0.90084751,0.909943893,0
0.996700964,0.687431766,0.993760619,0.99662894,0.993360966,0.98288965,0.994466161,0.668307257,0
0.899370145,0.839164899,0.911952584,0.6376391,0.915219675,0.97388613,0.904886861,0.883172959,0
0.983377382,0.950720186,0.97309705,0.95439273,0.970491501,0.9894014,0.982892426,0.946508056,0
0.843057613,0.881253411,0.816006525,0.98931646,0.818369574,0.9904134,0.8329424,0.887572432,0
0.738469717,0.732666869,0.637296354,0.9854564,0.639626769,0.83889234,0.708108616,0.798878104,0
0.94519916,0.940006813,0.972031126,0.9980017,0.975567923,0.95497125,0.955672238,0.951582563,0
0.893200824,0.943101145,0.939116007,0.9983399,0.93580295,0.93405795,0.91365466,0.926107326,0
0.885386853,0.939779366,0.894964068,0.97318053,0.903778646,0.95995075,0.891214569,0.939960237,0
0.938350866,0.957962064,0.949973269,0.99213815,0.949480654,0.93322873,0.938213012,0.948695743,0
0.991351351,0.803160546,0.989146245,0.9749598,0.989378962,0.8591274,0.991234618,0.798954654,0
0.966999559,0.874368569,0.952480153,0.90691745,0.953024442,0.98252153,0.957590356,0.912862379,0
0.683532712,0.704546349,0.735929263,0.87995374,0.735798232,0.78959507,0.694089414,0.810382552,0
0.42578787,0.231969063,0.325672703,0.52537334,0.327704554,0.5785716,0.429024984,0.223236617,0
0.94147966,0.8057782,0.979519985,0.998644,0.980423151,0.99432874,0.958641232,0.976137093,0
0.967041929,0.698793973,0.980660575,0.980934,0.981150444,0.9625737,0.973729701,0.849321558,0
0.914709762,0.9974811,0.850299798,0.99961436,0.83899837,0.9928957,0.888522944,0.996019238,0
0.976936079,0.920841033,0.969092155,0.99912584,0.968957308,0.9945357,0.97237026,0.946469869,0
0.903100293,0.844304852,0.94356449,0.9758351,0.937545432,0.9665153,0.92076483,0.924962715,0
0.883890331,0.963714546,0.891406059,0.9922696,0.897005112,0.81507933,0.878167162,0.928996815,0
0.820447866,0.894654702,0.831690424,0.9795772,0.825651844,0.8819298,0.824619095,0.858090731,0
0.96448576,0.899336112,0.953487182,0.9931207,0.952875186,0.96987677,0.961916789,0.910546482,0
0.929162661,0.894792696,0.935560721,0.9851049,0.932796584,0.9674196,0.929522761,0.922778043,0
0.963017696,0.873201284,0.983798205,0.92375046,0.984707862,0.9269153,0.970403908,0.879168839,0
0.977771307,0.933823792,0.977764035,0.9978033,0.977238845,0.9936668,0.97706084,0.811345688,0
0.264514996,0.973277624,0.483187217,0.9970683,0.488924924,0.84639144,0.275285277,0.929005018,0
0.944724952,0.573430604,0.933281193,0.46273893,0.935204003,0.8610693,0.940140326,0.625872366,0
0.914590186,0.810742467,0.913092636,0.8932406,0.913016325,0.8232646,0.930272828,0.787013486,0
0.956562917,0.992684041,0.958003064,0.99965155,0.959526395,0.99639964,0.957286016,0.994178834,0
0.91579777,0.988630795,0.927055428,0.99688935,0.926851944,0.9466234,0.930419854,0.990018309,0
0.100969608,0.333939519,0.113772023,0.28440225,0.111586801,0.7496511,0.11006686,0.188989884,0
0.886745838,0.882105581,0.916927462,0.9925894,0.916809713,0.9959137,0.881984968,0.891120356,0
0.979755029,0.285609374,0.950435133,0.16138124,0.949653488,0.854084,0.963629599,0.225095057,0
0.939027491,0.63790341,0.950262442,0.88075775,0.951566433,0.9762449,0.945153031,0.820651421,0
0.675068596,0.200260909,0.625363411,0.4816512,0.6299581,0.93013513,0.640170218,0.219481482,0
0.969807322,0.970877607,0.962266889,0.9986862,0.962970786,0.98674774,0.967902388,0.96240859,0
0.847981022,0.819932051,0.876919893,0.9887428,0.872405636,0.9441116,0.842615078,0.848580312,0
0.695771758,0.81313384,0.693077943,0.9958683,0.692436947,0.9832379,0.691851003,0.908800845,0
0.998329046,0.985008497,0.992865574,0.99346244,0.992891088,0.9971613,0.996587637,0.970148615,0
0.634504667,0.883807318,0.430329092,0.97964334,0.436662366,0.9152155,0.626444751,0.850176134,0
0.988697214,0.860362025,0.962155593,0.9670072,0.956479996,0.9304317,0.98228269,0.850988106,0
0.798208759,0.941412483,0.87278005,0.9985837,0.877912568,0.9104085,0.830990625,0.938896828,0
0.951514029,0.751787071,0.9483946,0.99832237,0.948419263,0.98626345,0.936563801,0.809278812,0
0.707287575,0.975816196,0.734324701,0.9940921,0.728882898,0.9888172,0.699327246,0.98194682,0
0.604250575,0.883329172,0.6995243,0.93308485,0.708528096,0.97576606,0.567253982,0.919187158,0
0.962683612,0.985208242,0.965445773,0.991808,0.967448256,0.98967403,0.966853798,0.989384121,0
0.953893855,0.964911597,0.936067646,0.99609137,0.936524514,0.9317727,0.942856013,0.979088025,0
0.881798105,0.983912796,0.893377536,0.99889755,0.89297796,0.95655,0.885530183,0.977411653,0
0.991395806,0.939837118,0.993131784,0.99286705,0.992278105,0.9636014,0.990766282,0.925373944,0
0.992535594,0.952229944,0.992962206,0.9946606,0.992494034,0.9988448,0.993882488,0.932961136,0
0.926661107,0.95605878,0.940639983,0.99596816,0.942033379,0.9986427,0.927619659,0.933904797,0
0.953283243,0.88263764,0.972312949,0.9950154,0.973352249,0.99353397,0.968553071,0.79908454,0
0.930063456,0.89541971,0.937178413,0.9987781,0.937154894,0.9877891,0.93191767,0.873598968,0
0.520459894,0.497470071,0.668962454,0.46782506,0.682308784,0.97584265,0.481412812,0.794828093,0
0.889271962,0.925435446,0.82918776,0.9435279,0.828077653,0.9701851,0.870739786,0.745067772,0
0.697311335,0.876659992,0.625485473,0.98077244,0.620767579,0.89493865,0.695228768,0.844647515,0
0.988722085,0.957128935,0.992063466,0.9988884,0.992409896,0.9936751,0.989779187,0.948642528,0
0.953557885,0.904021763,0.965905342,0.9916515,0.96518347,0.9614043,0.954743423,0.862767766,0
0.270520111,0.214096781,0.31377787,0.47272414,0.327709783,0.6217778,0.31857176,0.336634523,0
0.579227347,0.216919516,0.687318144,0.71717596,0.66390446,0.30501753,0.590775079,0.176862696,0
0.896531366,0.91508242,0.93189903,0.9968682,0.931943449,0.99535954,0.913992952,0.939599111,0
0.532754297,0.817787175,0.417571188,0.970539,0.416313228,0.97893935,0.468512,0.932556678,0
0.987132764,0.824426437,0.987608619,0.78841287,0.987763476,0.9639538,0.990415128,0.855444297,0
0.888456625,0.544828009,0.917672851,0.2578187,0.915682349,0.933412,0.909649265,0.675964096,0
0.89536118,0.90498088,0.911991816,0.98888737,0.913951885,0.98711854,0.900284474,0.895983816,0
0.938815763,0.968868415,0.966298757,0.9936317,0.971554604,0.9629245,0.952699657,0.953798145,0
0.988986871,0.962365127,0.977721818,0.99267703,0.975444732,0.985923,0.975723264,0.981483658,0
0.947495123,0.856973882,0.935578166,0.96519685,0.936310769,0.99266976,0.940110459,0.928482963,0
0.764521061,0.384224572,0.608179463,0.30545557,0.613146787,0.5557511,0.697076535,0.636454298,0
0.783953013,0.911076218,0.489245869,0.96362257,0.381097982,0.9717626,0.584506076,0.866095703,0
0.831565108,0.915004624,0.847162972,0.97826153,0.880516944,0.99552745,0.869795662,0.9706339,0
0.896558493,0.908310284,0.911668273,0.9945278,0.917859986,0.70731187,0.899605889,0.918780287,0
0.800598917,0.886537394,0.851699609,0.9758995,0.854229384,0.9777763,0.805268765,0.919189752,0
0.729294193,0.76764146,0.595451151,0.94518965,0.619927724,0.8475123,0.693896268,0.777482839,0
0.313023014,0.877373325,0.377717513,0.8614615,0.329068499,0.9349548,0.287327357,0.795304052,0
0.931101762,0.930252997,0.944125848,0.99881256,0.944948973,0.979981,0.941589166,0.896061283,0
0.69633635,0.690637049,0.871705229,0.9981013,0.887859447,0.9451141,0.730077288,0.771327681,0
0.990698722,0.992356104,0.990634183,0.9991269,0.990002228,0.9960634,0.989741505,0.9840941,0
0.963802712,0.962290589,0.9791632,0.99952954,0.97925175,0.9861465,0.966119377,0.946224659,0
0.078366746,0.704190924,0.072634168,0.9760673,0.074394921,0.375975,0.083176751,0.550480808,0
0.744246843,0.910563766,0.816720288,0.9942666,0.819592961,0.5804429,0.726041921,0.904438124,0
0.959332395,0.930755901,0.944765498,0.99948114,0.945344852,0.99153584,0.957116941,0.970390154,0
0.97169727,0.916901322,0.984995268,0.9860194,0.985144779,0.9903406,0.977973799,0.956473779,0
0.974468753,0.90168235,0.959399964,0.9971439,0.958802073,0.99886,0.968330343,0.931850957,0
0.929784918,0.98352068,0.902902452,0.9976716,0.904382126,0.9639435,0.916451674,0.967284005,0
0.955765892,0.844228263,0.936768223,0.9681219,0.940858495,0.9691935,0.946806738,0.86939433,0
0.990544971,0.980727681,0.983447337,0.9766453,0.982817258,0.97812676,0.986853454,0.965233084,0
0.733448816,0.874388805,0.790154901,0.9790628,0.796126917,0.93671954,0.750287542,0.905443743,0
0.867958761,0.658047071,0.858151495,0.9736025,0.856951325,0.95235896,0.856281307,0.73102778,0
0.947299547,0.971363425,0.969282051,0.9916473,0.969125383,0.9599346,0.948842204,0.93995948,0
0.334485683,0.143592355,0.223228235,0.0982973,0.222297385,0.6890108,0.306730523,0.050551655,0
0.918903567,0.976462335,0.902894706,0.9995755,0.906997321,0.99932325,0.909283158,0.976535784,0
0.685054689,0.741629946,0.747843439,0.96907145,0.73711743,0.7747445,0.673275068,0.839587852,0
0.958768103,0.905734978,0.960037363,0.9979568,0.963084405,0.844107,0.957390571,0.979327182,0
0.938488097,0.758528269,0.908371342,0.9784408,0.91061603,0.98793006,0.931144469,0.470020093,0
0.983065798,0.95501802,0.977568479,0.99535066,0.978521075,0.9839226,0.983497428,0.960413215,0
0.960082675,0.976494485,0.954361719,0.9993316,0.955335614,0.99590814,0.948910261,0.988260539,0
0.584198476,0.754634179,0.519520774,0.8324603,0.523247225,0.9309808,0.54021832,0.668399472,0
0.986143936,0.58515972,0.971912508,0.5868819,0.970361408,0.96594715,0.978262228,0.877171333,0
0.416810876,0.033077463,0.394333421,0.08468664,0.390179791,0.10063565,0.419448034,0.054330404,0
0.977200999,0.967210696,0.971245277,0.992637,0.971989984,0.9838608,0.97733123,0.936287483,0
0.693243404,0.755885278,0.742167842,0.9561993,0.740105865,0.96124613,0.724991629,0.611195144,0
0.991377084,0.482648966,0.992131123,0.6811954,0.991652697,0.9799831,0.988372259,0.538632722,0
0.525949958,0.461321809,0.457194264,0.61917186,0.442484803,0.33010137,0.505872286,0.289433397,0
0.836655673,0.81519813,0.901895942,0.9968881,0.90412282,0.31006348,0.875348666,0.796750162,0
0.915656585,0.941274224,0.92588704,0.9850462,0.929067165,0.8408933,0.917107388,0.962037876,0
0.932255842,0.938949529,0.966381963,0.99820805,0.9690538,0.9937478,0.942431523,0.919498305,0
0.997379752,0.966829604,0.995937603,0.9989859,0.995576122,0.9987345,0.997254183,0.95748926,0
0.959071484,0.826296515,0.946908693,0.7924581,0.94558902,0.97969973,0.951928127,0.776179584,0
0.40078328,0.765849386,0.457840714,0.98143727,0.454729924,0.86917126,0.440266449,0.679052703,0
0.81625645,0.944275432,0.835184387,0.9852747,0.828688188,0.93199295,0.784093621,0.961992885,0
0.766599775,0.725041531,0.620078104,0.95463324,0.623729784,0.7937647,0.764135121,0.771528293,0
0.854380734,0.92583142,0.859819618,0.99539423,0.851000104,0.9561188,0.868638443,0.883426908,0
0.486874004,0.770658468,0.61092421,0.9481812,0.614582854,0.49783462,0.544295863,0.676997239,0
0.906144872,0.758368061,0.947632575,0.9920579,0.940961522,0.8354552,0.922558058,0.776198065,0
0.506072555,0.966239776,0.413598423,0.99738145,0.43791828,0.9808524,0.462134175,0.968685619,0
0.971741745,0.991420108,0.971737141,0.98387766,0.975253345,0.98889613,0.969253408,0.994104672,0
0.955515033,0.827829877,0.954134724,0.99016386,0.958096185,0.9877342,0.964497486,0.915613886,0
0.605619489,0.20350704,0.603564179,0.31962246,0.608636956,0.50436187,0.606053667,0.687774113,0
0.885453792,0.932938886,0.937849293,0.99223155,0.943698784,0.9791777,0.893831556,0.897041667,0
0.577220667,0.911109128,0.867495737,0.98685724,0.885023962,0.98945576,0.645863289,0.886236272,0
0.973259469,0.944763376,0.986400443,0.9992142,0.986507485,0.9951531,0.983487655,0.967056687,0
0.835286337,0.952684338,0.85985071,0.9906435,0.862967601,0.9739347,0.812695502,0.895620077,0
0.91885793,0.719663381,0.928753898,0.8959302,0.93123391,0.9873543,0.920716076,0.695441136,0
0.870087852,0.899488772,0.793597637,0.9807516,0.784685905,0.9087772,0.852300488,0.908378011,0
0.915824226,0.946257625,0.870446387,0.9959492,0.878019593,0.98302263,0.906914649,0.961476709,0
0.769660608,0.838185766,0.679586089,0.92660165,0.64720365,0.6866853,0.759745664,0.893429617,0
0.67137567,0.982294307,0.755721712,0.99246806,0.764484222,0.85247046,0.648822935,0.951264928,0
0.89747287,0.665507606,0.887624636,0.52377814,0.887230485,0.8849229,0.904568276,0.606320502,0
0.976564469,0.992972956,0.980306002,0.9994518,0.980056687,0.99386984,0.976389653,0.984507598,0
0.617513792,0.961414546,0.674838257,0.987745,0.671655498,0.8996823,0.621147972,0.894253243,0
0.842198819,0.743106983,0.850778797,0.9888096,0.83486865,0.6047104,0.840350245,0.775172618,0
0.844438513,0.79969762,0.86237115,0.9646269,0.857103584,0.8418739,0.873173892,0.80534269,0
0.992746991,0.960716991,0.989898735,0.99909884,0.990093193,0.9952743,0.993195119,0.971466879,0
0.757605923,0.552605782,0.916106726,0.33408105,0.916345755,0.001329422,0.837266726,0.373544843,0
0.717514636,0.980421839,0.8306693,0.98375124,0.83752162,0.99652493,0.798980987,0.967911639,0
0.484377507,0.19481663,0.390822732,0.06613082,0.394199036,0.8439861,0.435879182,0.366972382,0
0.912050666,0.967615933,0.952145492,0.99332863,0.953238024,0.97910273,0.95002415,0.975243244,0
0.625807912,0.601557154,0.704351683,0.6035378,0.72492303,0.80324095,0.622002229,0.446559299,0
0.878887073,0.822753057,0.893729904,0.9800178,0.897771267,0.9644242,0.872367425,0.944996974,0
0.483918563,0.141597974,0.402945149,0.17117035,0.403771611,0.3838184,0.500391861,0.070018362,0
0.983577114,0.960283276,0.983626677,0.96503097,0.984292219,0.91632545,0.982360431,0.936874222,0
0.214973147,0.655150163,0.328938561,0.1708914,0.330394087,0.7270093,0.275855935,0.790360574,0
0.86389188,0.966024449,0.891474398,0.9962094,0.892945243,0.98314416,0.873198315,0.972462095,0
0.67143507,0.779990893,0.666084617,0.86396414,0.660121784,0.67324793,0.683105526,0.66220545,0
0.924791454,0.878761831,0.887688035,0.9715091,0.886007728,0.66126287,0.931030858,0.934110364,0
0.763691766,0.492984065,0.772348126,0.24621326,0.7750757,0.9162539,0.791303317,0.653706674,0
0.41414054,0.142378286,0.359518256,0.41544968,0.371560465,0.026854455,0.484866827,0.247787946,0
0.79122119,0.762986886,0.746328777,0.87324536,0.755842395,0.94988024,0.744080115,0.593017397,0
0.98955297,0.942955548,0.992508228,0.99855167,0.993635882,0.99785966,0.990572691,0.935207578,0
