name,cls
CCOC1=CC2=C(C=C1)C(=CC(N2C(=O)CN3C(=O)CCC3=O)(C)C)C,0
CCOC1=CC=C(C=C1)C2=NN(N=N2)CC(=O)NCC3=CC=CS3,0
CC1=CC(=C(C=C1)OC)N(CC(=O)NC2CCCC2)C(=O)CCC(=O)NC3=NOC(=C3)C,0
CC1=NC2=C(S1)C=CC(=C2NC(=O)C)OC,0
C1C(=O)N(C2=CC=CC=C2O1)CC(=O)N(CC3=CC=CC=C3)CC4=CC=CC=N4,0
C1COCCN1C2=CC=C(C=C2)NC(=O)CN3C(=O)CSC3=O,0
COCC(=O)NC1=NN=C(S1)C2=CC=CS2,0
CC1=C2C(=CC(=CC(=O)C2=C(O1)C)C3=CC(=C(C=C3)O)OC)OC,0
CCCN1C(NC2=CC=CC=C2C1=O)C3=C(C=C(C=C3)OC)OC,0
COC1=CC2=CC(=C(N=C2C=C1)N3CCCCC3)C#N,0
C1CS(=O)(=O)CC1NC(C(=O)C2=CC=CS2)NC(=O)C3=CC=CC=C3,0
CC1=C(C=C(C=C1)Cl)N2CCN(CC2)CC3=NN=NN3C4CCCCC4,0
C1C(C2=C(C3=CC=CC=C3C=C2)NC1=O)C4=CC=CO4,0
C1CCC(CC1)NC(=O)CCN2N=C(N=N2)C3=CC=CS3,0
CCN(CC)S(=O)(=O)C1=CC(=C(C=C1)Cl)C(=O)NC2=NN=CS2,0
CCC1=C(C(=O)NC(=N1)SC)C,0
CC1=CC(=C(C=C1)NCC2=NN=C(O2)SCC(=O)C3=CC4=C(C=C3)OCCO4)C,0
CCC1CCCCN1S(=O)(=O)C2=CC=C(C=C2)NC(=O)CSC3=C(C=CC=N3)C(=O)O,0
CCN1C(=NN=C1SCC(=O)NCC2=CC=CO2)C(C)C,0
COCC(=O)N1CCC(CC1)N2C3=C(C=C(C=C3)F)N=N2,0
C1CN(CCOCCN(CCN1CCO)CCO)CCO,0
COC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)CN3CCOCC3,0
CC(CN1CCOCC1)OC(=O)COC2=CC=C(C=C2)F,0
CC1=NC(=NC=C1)SCC(=O)NC2=CC(=C(C=C2C(=O)O)OC)OC,0
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)N3CCCCCC3,0
CC1=CC=C(C=C1)C2=NN=C(N2C)SCC(=O)NC3=NC4=C(S3)CCCC4,0
CCOC(=O)C1=CC(=CC=C1)NC(=O)C2=CC=CS2,0
C/C=C/CN1C2=C(N=C1N3CCCCCC3)N(C(=O)NC2=O)C,0
C1CCC(C1)C2=NC(=NN2)SCC(=O)NC3CCCC3,0
CC1=CC=C(C=C1)S(=O)(=O)NCC2=NN=C(N2C)SCC(=O)NC3=CC=CC=C3C(=O)OC,0
CN1C(=NN=C1SC)C2=CC=C(C=C2)S(=O)(=O)N3CCCC3,0
C1=CC=C(C=C1)CN2C=C(C=N2)NC(=O)C3=NN4C=CC=NC4=N3,0
C1CCN(CC1)CCC(=O)NCNC(=O)CCN2CCCCC2,0
C1CCCC(CC1)NC(=O)C2=C(C3=CC=CC=C3NC2=O)O,0
C1CC(CN(C1)S(=O)(=O)C2=CC=CC=C2)C(=O)N3CCCC4=CC=CC=C43,0
COCCNC(=O)CN(C1=CC=CC=C1OC)C(=O)CCC(=O)NC2=NC=CS2,0
C1=CC2=C(C=C1Cl)NC(=N2)SCC(=O)O,0
C1CC(OC1)CN(CC2=CC3=C(C=C2)OCO3)C(=O)CN4C(=O)COC5=CC=CC=C54,0
CN1C2=C(C=CC=N2)N=C1SCC3=CC=CC=C3F,0
CCCN1CCN(CC1)C(C2=CC3=CC4=C(C=C3NC2=O)OCO4)C5=NN=NN5C(C)(C)C,0
CC1=CC=C(C=C1)OCCCC(=O)NC2=NN=CS2,0
C1CCC(C1)N2CCN(CC2)CC3=NN=NN3CCC4=CC=CC=C4.Cl,0
COCCNC(=O)CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3.C(=O)(C(=O)O)O,0
C1=CC=C(C=C1)CN2C3=CC=CC=C3N(C2=N)CCO.Cl,0
C1CC(OC1)CNC(=O)COC(=O)C2=CC=CO2,0
C1=CC=C(C(=C1)N2C3=C(C=N2)C(=O)N(C=N3)CC4=CN=CC=C4)Cl,0
C1C(=O)N(C2=CC=CC=C2O1)CC(=O)C3=CC=C(C=C3)Cl,0
CC1=C2C(=CC=C1)C=C(C(=O)N2)C(C3=NN=NN3CC4CCCO4)N5CCOCC5,0
C1=CC(=C(C=C1NC(=O)NCCCN2C=CN=C2)Cl)Cl,0
C1=CC=C(C(=C1)C(=O)N)N=CC2=CC=CC=N2,0
CCOC(=O)C1=CN=C(N=C1N)SCC(=O)NC2=CC(=C(C=C2)NC(=O)C)OC,0
CC1(CC(=C(C(=O)C1)CC(=O)NC2=CC=C(C=C2)S(=O)(=O)N)O)C,0
CC1=CC(=NN1CC(CN2C3=CC=CC=C3C=C2C4=CC=C(C=C4)OC)O)C,0
CCN1C(=O)C2C(C1=O)C(NC2C3=CC=CC=C3F)(CC4=CC=CC=C4)C(=O)OCC,0
CC1=C(C=CC(=C1)S(=O)(=O)N(CC2CCCO2)CC3=CC=C(C=C3)F)N4C=NN=N4,0
CCN1C(=NN=N1)SCC(=O)N2CCOCC2,0
CCC(=O)N(CC1=CC2=C(C=CC(=C2)OC)NC1=O)C3=CC=CC=C3C,0
C1CCC(CC1)N(CCC#N)S(=O)(=O)CCOC2=CC=CC=C2,0
CN(C1=CC=CC=C1)C(C2=CC=C(C=C2)F)C3=NN=NN3C4CCCC4,0
COC1=CC=C(C=C1)N2C(=O)C(=C(C2=O)Cl)N3CCCC3,0
CC1=CN=C(S1)NC(=O)CSC2=NN=C(N2C3CCCCC3)C4=CC=NC=C4,0
CC1=CC(=CC=C1)CCN(CC2=CC3=CC=CC(=C3NC2=O)C)C(=O)N4CCOCC4,0
C1=CN=CC=C1C2=NN=C(S2)N,0
CC1=C(C(=CC=C1)NC2=NC(N=C(N2)N)(C)C)C,0
CC(C)(C)S(=O)(=O)C1=CC=CC=C1C(=O)O,0
C=CCSC1=C(C(CC(=O)N1)C2=CC=CC=C2)C#N,0
COCCN(C(C1=CC=CS1)C(=O)NC2CCCC2)C(=O)CNC(=O)C3=CC=CS3,0
CC1=CC(=CC=C1)NC(=O)N2CCC(CC2)NC(=O)C3=CC=CC=C3C,0
CCCN1C(=NN=C1SCC(=O)C2=CC3=C(C=C2)OCCO3)C4=CC=CO4,0
CC1=C(C=CO1)C2=NN=C(N2CC3CCCO3)SCC(=O)C4=CC=CC=C4,0
CN(C)C1=CC=C(C=C1)C2=NOC(=N2)C3CCN(CC3)S(=O)(=O)C4=CC=C(C=C4)C(=O)O,0
COC1=CC=C(C=C1)C2=NC3=NC=NN3C(=C2)NCCC4=CC=NC=C4,0
CC(C(=O)NCCC1=CC=CC=C1)OC(=O)C2=CC3=C(N2C)C=CS3,0
C1=CC=C2C(=C1)N=C(S2)NC(=O)COC(=O)C3=CC=CO3,0
C1CCC(C1)N2C(=NN=N2)C(C3=CC=C(C=C3)Cl)N4CCSCC4,0
C1=CC(=C(C=C1N)C(F)(F)F)C2=C(C=C(C=C2)N)C(F)(F)F,0
CCCN1N=C(N=N1)NC(=O)C2=CC(=CC=C2)OCCC,0
CC1CCCCN1C(=O)C2=CC=CC=C2NC(=O)C3=CC=CO3,0
C=CCNC1=C2C(=NC=N1)N(C=N2)C3C(C(C(O3)CO)O)O,0
COC1=CC2=C(C=C1)C(OC2=O)CC(=O)O,0
CC(C)(C)C1=CC=C(C=C1)CN2C3=C(C(=O)NC(=N3)C4CCN(CC4)C(=O)CC5=CC=CS5)N=N2,0
COC1=CC=CC=C1NC2C(=O)N(C(=O)S2)C3=CC=CC=C3,0
CC1=C2C(=CC=C1)NC(=N2)C3=CC=C(C=C3)NC(=O)C4=CC=CO4,0
CC1=NC(=NN1)SCC(=O)NCCC2=CC=CC=C2,0
COCCNC(=O)C1=CC=CC=C1NC(=O)C2COC3=CC=CC=C3O2,0
CCOC1=CC=CC=C1C(=O)NCC2=CC=CO2,0
C1=CC=NC(=C1)NC2=NC(=CS2)C3=CC=CS3,0
CC1=CC(=NC(=N1)N2CCCC(C2)C(=O)NC3=CC4=C(C=C3)OCO4)C,0
CSC1=NN=C(N1CC2=CC=CC=C2)C3=NC=CN=C3,0
COC(=O)C1=CC=CC=C1NC(=O)CN2CCC(CC2)C(=O)C3=CC4=C(C=C3)OCCO4,0
CC1=NC2=CC=CC=C2C(=O)N1C3CCCCCC3,0
CCCCN1C(=NN=N1)SCC(=O)NC2=C(C3=C(S2)CCCC3)C#N,0
CCCC(=O)NC1=CC(=CC=C1)NC(=O)C2=CC3=C(C=C2)OCO3,0
C1CC2CC(CC1N2C(=O)C3=CC=CS3)(C4=CN=CC=C4)O,0
CCC1=CC=CC=C1NC2=NCC(=O)N2C3CCCCC3,0
C1CC(CN(C1)C2=NC=CC=N2)C(=O)NCC3=CC(=CC=C3)C(F)(F)F,0
CCCOC(=O)C1=CC(=O)NC2=CC=CC=C21,0
CC(C(=O)N1CCC(CC1)C(=O)N)SC2=NC(=CC(=N2)C(F)(F)F)C3=CC=CC=C3,0
CN(C)C(=O)CN1C(=O)C2CC=C(CC2C1=O)Cl,0
CC1=NC2=C(N1C3CCN(CC3)CC(=O)N4CCOCC4)C=CC(=C2)C(F)(F)F,0
CC1CCCCN1S(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=CC(=CC=C3)N4C=NN=N4,0
CC1=CC(=NC(=N1)N2CCC(CC2)C(=O)NCC(=O)OC)C,0
CSC1=NN=C2N1C3=C(C4=C(S3)CCC4)C(=O)N2C5=CC=CC=C5,0
CCN1C(=O)C2C(C1=O)C(NC2C3=CC=CO3)(CCSC)C(=O)OCC,0
CCN1N=C(N=N1)C2=CC=CC=C2NC(=O)C3=CC(=CC=C3)N4C=NN=N4,0
C1CCC(C1)NC(=O)C2CCCN2C(=O)NC3=CC=CC=C3Cl,0
CC1=CC=CC=C1NC(=O)CN2CCC(CC2)NC(=O)NC3=CC=CC=C3,0
CC1=CC(=NC=C1)NC(=O)CCC(=O)N(CC2=CC=C(C=C2)OC)CC(=O)NCC3CCCO3,0
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC=NC5=C4N=NN5CC6=CC=CC=C6,0
CC1=CC(=NC=C1NC(=O)C2=CC=CO2)NC(=O)C3=CC(=CC=C3)F,0
CCOC1=CC=C(C=C1)NC(=O)CSC(=O)N,0
CC1=NC(=NC=C1)SCC2=NC(=NC(=N2)NC3=CC=CC=C3OC)N,0
CCOC(=O)C1=C(N=C(S1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C)C,0
CCOC1=C(C=C(C=C1)C2=NN=C(O2)C3=CC=CS3)OCC,0
CCSC1=NN=C(N1CC2CCCO2)C3=CC=C(C=C3)S(=O)(=O)N4CCOCC4,0
COC1=C(C=C(C=C1)S(=O)(=O)N(CC(=O)NCC2=CC=CO2)C3CCCCC3)OC,0
CC1=NC2=C(N1C3CCN(CC3)CC(=O)NC4=CC=CC=C4OC)C=CC(=C2)F,0
CC1(CC2=CC=CC=C2C3=NN=C(N31)C4=CC=C(C=C4)O)C,0
C1CS(=O)(=O)CC1NC(=O)C2=CN(N=C2C3=CC=CC=C3)C4=CC=CC=C4,0
C1CCC(C1)N2C(=NN=N2)SCC(=O)C3=CC4=C(C=C3)OCCO4,0
COC1=CC(=CC=C1)OCC2=NN=C(N2CCC3=CC=CC=C3)SCC(=O)NCC4=CC=CO4,0
CC1=CC2=C(C=C1)C=C(C(=O)N2)CN(CCO)CC3=NN=NN3CC4=CC=C(C=C4)F,0
C1=CC=C(C=C1)CCN2C=C(N=N2)C(=O)NCC3=CN=CC=C3,0
CC(=O)N1CCN(CC1)C2=CC=C(C=C2)NCC3=CC=CC=C3,0
CC1=C(C=C(C=C1)N2CC(CC2=O)C(=O)OCC(=O)C(C)(C)C)C,0
CCOC(=O)CSC1=NN=NN1C2=C(C=CC(=C2)OC)OC,0
CN1CCN(CC1)C(=O)C2=CC=CC=C2C3=CC=CC=C3C(=O)O,0
C1=CN(C=C1)CCS(=O)(=O)CCN2C=CC=C2,0
CCOC1=CC(=C(C=C1)OCC)NC(=O)CSC2=NN=C(O2)C3=CN=CC=C3,0
CCC(C)N1C(=CC(=O)N1)N,0
CC1=CC(=C2C=C(C(=O)NC2=C1)C(C3=NN=NN3C4CCCC4)N5CCOCC5)C,0
CN1C2=C(C=C1C(=O)NC3=CC(=CC(=C3)OC)OC)SC=C2,0
CCN1C(=NN=C1SCC(=O)N2CCCC2)COC3=CC=CC(=C3)C,0
CC1=C(C(=NN1C)C)N2C(=O)C3=C4C(=C(C=C3)C(=O)C)C=CC=C4C2=O,0
CCC1(CC2=C(CO1)SC3=C2C(=O)NC(=N3)SCC(=O)O)C,0
CCNC(=O)C1CC(=O)N(C(=NC2=CC=C(C=C2)OC)S1)CC3=CC=C(C=C3)F,0
CC1=NN(C(=O)C2=CC=CC=C12)CC(=O)NC3=CC4=C(C=C3)C5=CC=CC=C5O4,0
CN1C(=O)C2=C(N=C1SCC(=O)N3CCOCC3)SC4=C2CCCC4,0
COC1=CC(=C(C=C1)OC)C(C2=NN=NN2CC3CCCO3)N4CCN(CC4)CC=C.Cl,0
C1CN=C2N(C1)C3=CC=CC=C3N2CC(COC4=CC=C(C=C4)Cl)O.Cl,0
C1CC2C3=C(C1)C4=CC=CC=C4N3CCN2.Cl,0
C1CCCN(CC1)CCC(=O)NC2=CC(=CC=C2)Cl.Cl,0
CCN1/C(=C/2\C(=O)N=C(S2)SCC)/C=CC3=CC=CC=C31,0
CC1CCCCN1C(=O)CSC2=NN=C(O2)C3=CNC4=CC=CC=C43,0
C1=CC=C(C=C1)CN2C(=NN=C2SCC(=O)O)C3=CC=CC=C3O,0
C1CCN(CC1)C2(CCN(CC2)C3=NC(=CS3)C4=CC=CC=C4)C(=O)N,0
CCOC(=O)C1=C2N(CCS2)C(=O)C(C1(C)C)C#N,0
CC1CC2=CC=CC=C2N1C(=O)C3CCN(CC3)S(=O)(=O)CC4=CC=CC=C4,0
CC1=CC=C(C=C1)CNC(=O)C2CCCCC2C(=O)O,0
CC1=CC2=C(C=C1)C=C(C(=N2)SCC#N)C,0
CC1=CC2=NC(=C(C=C2C=C1)C#N)NCCCNC(=O)C3CCCO3,0
CCOC(=O)CSC1=C(C=C2C=CC(=CC2=N1)C)C#N,0
C1CCC(CC1)N2CCN(CC2)C(C3=CC=CC(=C3)C#N)C4=NN=NN4CCC5=CC=CC=C5,0
CC1=CC(=NC(=N1)NCC(CNC2=CC=CC=C2Cl)O)C,0
CCC(=O)NC1=NC=C(C(=C1)C)NC(=O)C23CC4CC(C2)CC(C4)C3,0
CCOC1=CC=C(C=C1)NC(=O)COC(=O)C2=CN=CC=C2,0
CC1=C(C=C(O1)C2CC2)C(=O)O,0
C1C(NC2=CC(=NN2C1C(F)(F)F)C(=O)NCC3=CC=CO3)C4=CC=C(C=C4)Br,0
CCC(=O)N1CCN(C1C2=CC=CC=C2)C(=O)C,0
CN(C1=CC=C(C=C1)O)C2=NC(=CS2)C3=CC=CC=C3,0
C1=CSC(=C1)CC(=O)NC2=CC=C(C=C2)C(=O)O,0
C1COCCN1CCCNC(=O)C2=CC3=CC=CC=C3OC2=O,0
COC(=O)C1=CC=C(C=C1)NC(=O)C2CCCO2,0
COCCN1C(=NN=C1SCC(=O)N2CCCC3=CC=CC=C32)C4=CC=CO4,0
C1CN(CCC1N2C3=C(C=C(C=C3)F)N=N2)C(=O)N4CCOCC4,0
C1CN(CCN1C2=CC=C(C=C2)F)C(C3=CC=CS3)C4=NN=NN4CCC5=CC=CC=C5,0
CCOC(=O)CCC1=C(N=C2C=C(NN2C1=O)C3CCCN(C3)C(=O)OC(C)(C)C)C,0
CCOC(=O)C1=CC(=CC=C1)NC(=O)CSC2=NN=NN2C,0
CC1=C2C(=CC=C1)C=C(C(=O)N2)C(C3=NN=NN3CC4=CC=C(C=C4)OC)N5CCOCC5,0
CC1=CN=C(C=N1)C2=NN=C(S2)N(C)C(=O)C3=CN=CC=C3,0
CC1=CC2=C(C=C1)OCCN2,0
COC1=CC(=C(C=C1NC(=O)CN2CCOCC2)OC)NC(=O)C3=CC=CC=C3Cl,0
CC1=CC2=C(C=C1)NC(=O)C(=C2)C(C3=NN=NN3CC4=CC=C(C=C4)OC)N5CCOCC5,0
CN1CCN(CC1)CCC(=O)NC2=CC(=CC=C2)F,0
COCCN1C(=NN=N1)C(C2=C(C=C(C=C2)OC)OC)N3CCN(CC3)C4=CC=CC=C4,0
C1=CC=C(C=C1)OCCCN2C3=CC=CC=C3NC2=O,0
CCOC(=O)C1=C(NC(=O)C(C12CCCCC2)C(=O)N)C,0
CC1=NC2=C(C(=N1)N3CCC(CC3)C(=O)N)N=NN2CC4=CC=CC=C4,0
C1CC2CC(CC(C1)N2CC(=O)NC3=CC=CC=C3C(F)(F)F)NC(=O)C4=CC=CO4,0
CCOC(=O)C1=C(N=CN1)C(=O)NC2CCCCC2,0
C1CC(OC1)CN2C(=NN=N2)CN3CCN(CC3)C4=NC5=CC=CC=C5S4,0
CC1=CC=CC=C1N2C(=O)C3=CC=CC=C3N4C2=NNC4=O,0
CC1=C(C=C(C=C1)N(CC(=O)NCC2CCCO2)S(=O)(=O)C)Cl,0
CN1C2=C(C=C(C=C2)NC(=O)C(F)(F)F)N(C1=O)C,0
CC1=CC=CC=C1OCC2=NN=C(N2C)SCC(=O)NC3=CC4=C(C=C3)OCO4,0
CCOC(=O)CSC1=NN=C(N1C2=CC=CC=C2)CNC3=CC=CC=C3Cl,0
COC1=CC=C(C=C1)NC(=O)C2C3CC(C2C(=O)NCC4=CC=CO4)C=C3,0
C1=CC=C(C=C1)N(C(C2=CC=CS2)C(=O)NCC3=CC=CO3)C(=O)CC4=CC=CS4,0
CCN1C(=NN=C1SCC(=O)N(C(C)C)C(C)C)C2=CC3=CC=CC=C3C=C2O,0
CCOC(=O)CSC1=NN=C(N1C2=CC=CC=C2)CNC3=CC=C(C=C3)Cl,0
COC1=C(C(=C(C=C1)CNCCNC(=O)C2=CC=CO2)OC)OC,0
C1CCC(CC1)N2C(=NN=N2)C(C3=COC4=C(C3=O)C=C(C=C4)Cl)N5CCCCC5,0
CC1=CC(=NC(=N1)N2CCCC(C2)C(=O)NCCC3=CCCCC3)C,0
C1=CC=C(C=C1)N2C(=NN=C2SCC#N)COC3=CC=CC4=CC=CC=C43,0
C1=CC=C(C(=C1)COC(=O)CN2N=CN=N2)Cl,0
CC(C)N1C(=NN=N1)SCC(=O)NCC2=CC=CS2,0
C1=CC=C(C=C1)N2C3=C(C=C(C=C3)Cl)NC2=O,0
C1CC2=CC=CC=C2N(C1)C(=O)CN3C(=O)C4=CC=CC=C4N=N3,0
CC(C)NC1=NC(=NC(=N1)N(C)C(=O)N)NC(C)C,0
CCCNS(=O)(=O)C1=CC=C(C=C1)CCC(=O)NCC2=CN=CC=C2,0
C1COC2=C(O1)C=C3C=C(C(=O)NC3=C2)CN(CCO)C(=O)C4=CC=CS4,0
CCCC1=NC2=NC=NN2C(=C1)N3CCCC(C3)C(=O)NCC,0
C1CCN(C1)C(=O)C2=C3N=C(C=C(N3N=C2)C(F)(F)F)C4=CC5=C(C=C4)OCO5,0
CC1=CC2=CC(=C(N=C2C=C1C)N3CCN(CC3)C(=O)C4=CC=CC=C4OC)C#N,0
CCN1C(=NN=C1SCC(=O)NC2=C(C=CC(=C2)OC)OC)COC3=CC=CC=C3,0
C1CC(N(C1)C(=O)NC2=CC=CC=C2)C(=O)NCC3=CC=CS3,0
CC1=CC(=C2C=C(C=CC2=N1)OC)SCC(=O)O,0
CC(C)(C)NC(=O)CN(C1=CC=CC=C1)C(=O)CS(=O)CC(=O)NC2=CC=C(C=C2)F,0
CC1=CC2=C(C=C1)NC(=O)C(=C2)CN(CCN(C)C)C(=O)NC3=CC=CC=C3OC,0
C1C(CN(C1=O)C2=CC=C(C=C2)OCC3=CC=CC=C3Cl)C(=O)O,0
C1CCN(C1)C2=CC=C(C=C2)NC(=O)CCCC(=O)O,0
C1CN(CCN1CCC#N)CCC#N,0
CC1=CC=C(C=C1)S(=O)(=O)NC2=NC(=CC(=N2)OC)C,0
CC1=NC2=CC(=NN2C(=C1)N3CCOCC3)C4=CC(=CC=C4)F,0
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C3=C(ON=C3C4=C(C=CC=C4Cl)Cl)C,0
C1COCCN1C2=NSN(C2=O)CC3=CC=CC=C3,0
COC1=CC=C(C=C1)S(=O)(=O)NCC(=O)N(CC(=O)NCC2CCCO2)C3=CC=CC=C3,0
CCCOC1=CC=C(C=C1)N2CC(CC2=O)C(=O)NC3=CC=CC=C3F,0
CC1=CC=C(C=C1)NC2=NC(=CS2)C(=O)NCC3=CC=CO3,0
C1CCN(CC1)CNC(=O)C2=CN=CC=C2,0
C1CCC(CC1)OC(=O)NC2CCS(=O)(=O)C2,0
CC1=C(OC2=CC=CC=C12)C(=O)OCCN3CCCCC3.Cl,0
CCN(C1=NN=C(S1)C2=CN=CC=C2)C(=O)C3CCCCC3.Cl,0
CC1=C(C(=CC=C1)N2CCN(CC2)CC(=O)NCC3CCCCC3)C.Cl,0
CCOC1=CC=C(C=C1)C(=O)C(C2=CC=CC=C2)N3CCOCC3.Cl,0
C1C(OC2=CC=CC=C2O1)CNCC(=O)O.Cl,0
COC1=C(C=C(C=C1)CSCCN)Cl.Cl,0
CC1(CC(CC(N1)(C)C)NC(=O)C2CCCCC2C(=O)O)C,0
CC1=CC2=C(C=C1)NC(=O)C(=C2)CN(CCO)C(=O)NCC3=CC=CC=C3,0
CN1C2=CC3=CC=CC=C3C=C2N=C1C4=CC=CO4,0
CCC1=NC(=C2C(=N1)N(N=N2)CC3=CC=CC=C3F)NCCC4=CC=CC=N4,0
CC1C(=O)N(C2=CC=CC=C2O1)CC(=O)NC3=CC=CC=C3OC,0
CC1=CC(=CC=C1)OCCCC(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=C(C(=NO3)C)C,0
COC1=C(C=C(C=C1)CCNC(=O)C2=C(C3=C(CCCC3)NC2=O)O)OC,0
CC1=CC=C(O1)C2=NN(N=N2)CC(=O)NC3=CC=CC4=C3CCCC4,0
CC1=C2C(=CC=C1)C=C(C3=NN=NN23)CN(CCC4=CC=CC=C4)C(=O)N5CCOCC5,0
CCCOC(=O)NC1=NC2=CC=CC=C2O1,0
CC(C)C(=O)NC1=NC=C(C=C1)NC(=O)C2=CC=CC=N2,0
CC1CCCN(C1)C(=O)CSC2=NN=C(N2CCCOC)C3=CC=CO3,0
CN1C(=NN=C1SCC(=O)O)COC2=CC3=CC=CC=C3C=C2,0
CC1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)CN3CCN(CC3)C,0
CC(C)CCNC(=O)CN(C1=CC2=C(C=C1)OCO2)C(=O)CCC(=O)NC3=CC=CC=N3,0
CN1C2=C(C(=O)N(C1=O)CC=C)N3CCSC3=N2,0
CC(=O)NC1=CC(=CC=C1)NC(=O)CSC2=NN=NN2C3=CC(=CC=C3)OC,0
CC(=O)NC1=CN=C(C=C1)NC(=O)C2=CC(=CC=C2)OC,0
C1=CC=C2C=C(C(=CC2=C1)C3=NNC(=S)O3)O,0
C1CCN(C1)S(=O)(=O)C2=CC=C(C=C2)C3=NN=C(O3)SCC(=O)NCC4=CC=CO4,0
CC1=CC(=C(C=C1)NCC2=NN=C(O2)SCC(=O)N(CC3=CC=CC=C3)C(C)(C)C)C,0
CCCC1CC(CCO1)C2=CSC(=N2)N,0
CN(C1=NN=C(S1)C2=CC=CC=N2)C(=O)C3=CC=NC=C3,0
CCOC(=O)C1=CSC(=N1)NC(=O)CSC2=NN=C(N2C)C3CC3,0
CC1=CC2=C(C=C1)NC(=O)C(=C2)CN(CC3=CC=C(C=C3)OC)C(=O)N(C)C,0
CCCC1=C(C(=O)NN1)C(C2=CC=CC=C2)C(C#N)C#N,0
CC(C(=O)O)N1C(=O)CSC1=S,0
C1CCC(C1)NC(=O)CSC2=NN=C(N2CC3CCCO3)C4=CC=CO4,0
CC1=CC2=C(C=C1)OCC(=O)N2CC(=O)N3CCCCC3C4=CN=CC=C4,0
C1CCCC(CC1)NC(=O)C2=NN3C(CC(NC3=C2)C4=CC=CO4)C(F)(F)F,0
CC(C)NC(=O)CN1C2=CC=CC=C2N=C1SCC(=O)N3CCCC4=CC=CC=C43,0
CC(C)(C)NC(=O)C(C1=CC=CC=C1)N(C2CC2)C(=O)C3=CC=CO3,0
CCOC1=CC=CC=C1NC2=C(C=CC=N2)C(=O)N3CCCC3,0
CC(=O)NC1=CC=C(C=C1)N(C(C2=CC=C(C=C2)O)C(=O)NC3CCCCC3)C(=O)C4=NC=CN=C4,0
CN1CCN(CC1)CC2=C(C3=CC=CC=C3N2C)C#N,0
CC1(CCCC2=C1CC3C(C2)C(=O)N(C3=O)C4=CC=CC=C4)C,0
C1=CC=C(C(=C1)C(=O)NC2=NON=C2C3=NC4=CC=CC=C4N3CCC#N)Cl,0
CC1CC2=CC=CC=C2N1C(=O)CSC3=NN=NN3C4=CC5=C(C=C4)OCCO5,0
C1=CC(=CC(=C1)NCC2=NN=C(N2CC3=CC=CO3)SCC(=O)O)C(F)(F)F,0
CCCCCN1C2=CC=CC=C2C(=C(C1=O)C(=O)NCC3=CC=NC=C3)O,0
C1COCCN1C(=O)C2=NN(C(=N2)N)S(=O)(=O)C3=CC=CC=C3,0
CC1(CC(=O)N=C2N1C=CC=C2)C(=O)N(CC(=O)NC(C)(C)C)C3CCCC3,0
CC1=NN=C(C2=CC=CC=C12)NC3=CC4=C(C=C3)N(C=N4)C,0
C1CCC(C1)NC(=O)C(C2=CC=CO2)N(C3=CN=CC=C3)C(=O)CNC(=O)C4=CC=CS4,0
C1C(ON=C1C2=CC=CC=C2F)C(=O)O,0
COC1=C(C=C(C=C1)C2=NN=C(C=C2)NC3=CC=C(C=C3)S(=O)(=O)N4CCCC4)OC,0
CC(C)C1=NN=C(N1CCOC)SCC(=O)C2=CC=C(C=C2)Cl,0
CN1C(=NN=C1SCC(=O)NCCC2=CC=CC=C2)CN3CCOCC3,0
C1CCCN(CC1)S(=O)(=O)C2CCS(=O)(=O)C2,0
C1CC2CC(CC1N2CCO)(C3=CC=C(C=C3)F)O,0
CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2=C(C=C(C=C2)OC)OC,0
CCOC(=O)C1=CC=C(C=C1)N2C(=O)CC(C2=O)SCC(C(=O)OCC)N,0
CC1=C(C=CC(=C1)S(=O)(=O)N2CCN(CC2)C3=NC=CC=N3)N4C=NN=N4,0
C1COCCN1CC(=O)NC2=C(C(=CC=C2)Cl)Cl,0
CC(=O)NC1=CC=C(C=C1)N2CCN(CC2)C(=O)C3=CC=CS3,0
C1=CC=C2C(=C1)C(=C(C2=O)C3=NC4=CC=CC=C4C3=O)O,0
CCCS(=O)(=O)N1CCCC(C1)C2=NC(=NO2)C3=CC(=CC=C3)OC,0
C1CCC(CC1)NC(=O)C2=NC3=C(C(=O)N2)N=NN3CC4=CC=CC=C4Cl,0
CCC1=CC2=C(C=C1)N=C3CCCC3=C2C(=O)O,0
C1=CC2=NSN=C2C(=C1)NC(=O)C3=CC=CS3,0
C1CN(CCC1C(=O)NC2=CC3=C(C=C2)OCCO3)S(=O)(=O)CC4=CC=CC=C4,0
CCN1C(=NN=C1SCC(=O)C2=CC=C(C=C2)Cl)C(C)C,0
CC1=CC2=C(C=C1)OC(=O)N2CCCOC3=CC=CC=C3,0
